"c0"	"iter"	"m0"	"mem_used"	"n0"	"r0"	"time"	"v0"	"ROWS"	"COLS"	"RESID"	"STRING_DENS"	"MEME_PVAL"	"CLUSTS_PER_ROW"	"CLUSTS_PER_COL"	"N_MOVES"	"N_IMPROVEMENTS"	"N_CLUSTS_CHANGED_ROWS"	"N_CLUSTS_CHANGED_COLS"
1.7487437185929648	2	0.0	1415652	-0.009000000000000001	1.0	1.595266083876292	0.10700000000000001	21.344f0	79.172f0	0.6507878f0	-2.438168f0	Inf32	1.2906892f0	98.97f0	1391	313	250	137
1.7487437185929648	3	0.0	1785472	-0.018000000000000002	1.0	4.876774283250173	0.114	26.064f0	80.196f0	0.6453263f0	-2.038136f0	Inf32	1.5871894f0	100.25f0	2419	537	223	167
1.7487437185929648	4	0.0	1784580	-0.027000000000000003	1.0	6.370538798967997	0.121	26.616f0	80.7f0	0.63870937f0	-1.9451015f0	Inf32	1.6188276f0	100.88f0	949	395	176	143
1.7487437185929648	5	0.0	1494060	-0.036000000000000004	1.0	8.130083266894022	0.128	27.044f0	80.96f0	0.632666f0	-1.8828869f0	Inf32	1.6468582f0	101.205f0	1125	485	205	164
1.7487437185929648	6	0.09	2131432	-0.045	1.0	13.933504033088685	0.135	27.344f0	80.936f0	0.6289978f0	-1.699703f0	-2.0881848f0	1.6691895f0	101.175f0	1078	520	250	167
1.7487437185929648	7	0.10800000000000001	2217868	-0.054000000000000006	1.0	20.396601414680482	0.14200000000000002	27.952f0	80.96f0	0.6268079f0	-1.6653477f0	-2.128908f0	1.7067155f0	101.205f0	1028	268	192	111
1.7487437185929648	8	0.126	2266584	-0.063	1.0	27.399634798367817	0.149	28.1f0	80.864f0	0.622928f0	-1.5720493f0	-2.106218f0	1.7149134f0	101.085f0	1095	316	207	140
1.7487437185929648	9	0.14400000000000002	2294348	-0.07200000000000001	1.0	37.426755567391716	0.156	28.016f0	80.532f0	0.6166775f0	-1.4505116f0	-2.168605f0	1.7313396f0	100.67f0	2293	601	219	167
1.7487437185929648	10	0.162	2282740	-0.081	1.0	44.459357448418935	0.163	27.796f0	80.172f0	0.6114886f0	-1.4956279f0	-2.2856f0	1.7071972f0	100.22f0	1295	549	204	181
1.7487437185929648	11	0.18	2235412	-0.09	1.0	49.183650668462114	0.17	27.928f0	80.004f0	0.60945475f0	-1.4027766f0	-2.3082402f0	1.7106811f0	100.01f0	593	215	137	127
1.7487437185929648	12	0.198	2231680	-0.099	1.0	56.791258215904236	0.177	27.796f0	79.264f0	0.6043383f0	-1.3327975f0	-2.2923696f0	1.6947086f0	99.085f0	1564	639	224	193
1.7487437185929648	13	0.21600000000000003	2295236	-0.10800000000000001	1.0	61.65116039911906	0.184	27.94f0	79.08f0	0.6019776f0	-1.3199823f0	-2.31499f0	1.7009983f0	98.855f0	556	233	149	87
1.7487437185929648	14	0.234	2307160	-0.117	1.0	67.97407565116882	0.191	27.332f0	78.152f0	0.59574276f0	-1.2853459f0	-2.376636f0	1.6603498f0	97.695f0	1135	641	206	188
1.7487437185929648	15	0.252	2306704	-0.126	1.0	73.69848898251851	0.198	27.44f0	77.78f0	0.5930256f0	-1.2679822f0	-2.3826213f0	1.660455f0	97.23f0	821	293	179	135
1.7487437185929648	16	0.27	2331060	-0.135	1.0	79.39576716820399	0.20500000000000002	27.28f0	77.236f0	0.5880637f0	-1.2480841f0	-2.426003f0	1.646789f0	96.55f0	874	423	187	162
1.7487437185929648	17	0.28800000000000003	2284848	-0.14400000000000002	1.0	85.23372898499171	0.212	27.096f0	76.248f0	0.5831544f0	-1.2180412f0	-2.397777f0	1.6329236f0	95.315f0	1025	486	187	190
1.7487437185929648	18	0.306	2306776	-0.153	1.0	91.32728228171666	0.21899999999999997	27.044f0	75.208f0	0.57717663f0	-1.1832138f0	-2.441388f0	1.6266538f0	94.015f0	1236	603	196	196
1.7487437185929648	19	0.324	2286972	-0.162	1.0	96.3432075659434	0.226	27.144f0	74.456f0	0.57393545f0	-1.1724257f0	-2.4160278f0	1.6314903f0	93.075f0	778	332	166	168
1.7487437185929648	20	0.342	2281984	-0.171	1.0	101.41614668369293	0.23299999999999998	27.252f0	73.952f0	0.57152236f0	-1.1594018f0	-2.4342513f0	1.6371937f0	92.445f0	663	214	173	130
1.7487437185929648	21	0.36	2265224	-0.18	1.0	106.8024588505427	0.24000000000000002	27.148f0	73.076f0	0.56703746f0	-1.1347116f0	-2.468324f0	1.6289897f0	91.35f0	889	435	181	183
1.7487437185929648	22	0.37800000000000006	2300996	-0.18900000000000003	1.0	112.3490019996961	0.247	26.944f0	72.1f0	0.5612287f0	-1.1139077f0	-2.5309417f0	1.619082f0	90.13f0	1017	546	187	197
1.7487437185929648	23	0.396	2286700	-0.198	1.0	118.38775475025177	0.254	26.864f0	71.088f0	0.55514956f0	-1.08411f0	-2.6117167f0	1.6142755f0	88.865f0	1215	605	197	205
1.7487437185929648	24	0.414	2300428	-0.207	1.0	123.43740263382594	0.261	26.672f0	69.944f0	0.5508192f0	-1.0711969f0	-2.6083343f0	1.598514f0	87.435f0	937	506	180	205
1.7487437185929648	25	0.43200000000000005	2304880	-0.21600000000000003	1.0	125.6539907336235	0.268	26.736f0	69.836f0	0.549794f0	-1.0693356f0	-2.6039896f0	1.602349f0	87.3f0	209	61	61	57
1.7487437185929648	26	0.45	3015772	-0.225	1.0	129.7160342335701	0.275	26.656f0	69.228f0	0.5459632f0	-1.0608816f0	-2.6261852f0	1.5964072f0	86.54f0	578	335	141	171
1.7487437185929648	27	0.468	2317864	-0.234	1.0	135.0239335656166	0.28200000000000003	26.772f0	68.3f0	0.540671f0	-1.0400604f0	-2.6927853f0	1.604891f0	85.38f0	1037	533	180	215
1.7487437185929648	28	0.486	2288164	-0.243	1.0	140.23227179845173	0.289	26.856f0	67.336f0	0.5354778f0	-1.0211827f0	-2.7155051f0	1.6095397f0	84.175f0	966	470	182	196
1.7487437185929648	29	0.504	2319980	-0.252	1.0	144.72529206673303	0.296	26.792f0	66.66f0	0.5310777f0	-1.0124582f0	-2.766447f0	1.6053199f0	83.33f0	743	403	160	179
1.7487437185929648	30	0.522	2292024	-0.261	1.0	148.89278260072072	0.30299999999999994	26.864f0	65.788f0	0.5277945f0	-1.005619f0	-2.7650633f0	1.608477f0	82.24f0	739	428	148	197
1.7487437185929648	31	0.54	2950032	-0.27	1.0	151.35964936812718	0.31	26.864f0	65.708f0	0.5269779f0	-1.0046633f0	-2.7658732f0	1.608092f0	82.14f0	202	52	76	59
1.7487437185929648	32	0.558	2306240	-0.279	1.0	154.77687866687774	0.317	26.86f0	65.328f0	0.5242556f0	-1.0011512f0	-2.792135f0	1.6082375f0	81.665f0	472	235	114	151
1.7487437185929648	33	0.5760000000000001	2306160	-0.28800000000000003	1.0	158.8644742012024	0.32399999999999995	26.824f0	65.008f0	0.521314f0	-0.9883656f0	-2.8125317f0	1.606467f0	81.265f0	559	255	146	153
1.7487437185929648	34	0.594	2332688	-0.297	1.0	162.91939591566722	0.33099999999999996	26.788f0	64.648f0	0.5172278f0	-0.9792008f0	-2.8295171f0	1.6043113f0	80.815f0	639	371	142	187
1.7487437185929648	35	0.612	2313760	-0.306	1.0	165.88399526675542	0.33799999999999997	26.828f0	64.332f0	0.5149556f0	-0.9809775f0	-2.8088245f0	1.6067066f0	80.42f0	516	290	95	191
1.7487437185929648	36	0.63	2305000	-0.315	1.0	169.29828456640243	0.345	26.872f0	64.252f0	0.5129624f0	-0.9732509f0	-2.8418915f0	1.6093413f0	80.32f0	365	58	116	88
1.7487437185929648	37	0.648	2981152	-0.324	1.0	172.29115721782048	0.352	26.9f0	64.232f0	0.5102879f0	-0.9759065f0	-2.8240354f0	1.6106322f0	80.295f0	574	340	90	200
1.7487437185929648	38	0.666	2325852	-0.333	1.0	175.446148900191	0.359	26.896f0	64.24f0	0.5094322f0	-0.9740247f0	-2.8345473f0	1.6100072f0	80.305f0	280	78	101	74
1.7487437185929648	39	0.684	2334264	-0.342	1.0	178.3858318010966	0.366	26.868f0	64.256f0	0.50852513f0	-0.9719322f0	-2.8497446f0	1.6083313f0	80.325f0	233	61	88	62
1.7487437185929648	40	0.7020000000000001	2314048	-0.35100000000000003	1.0	181.11622984806698	0.373	26.852f0	64.404f0	0.50652f0	-0.969325f0	-2.8602793f0	1.6073737f0	80.51f0	405	189	89	144
1.7487437185929648	41	0.72	2289660	-0.36	1.0	183.98361885150274	0.38	26.832f0	64.688f0	0.50465083f0	-0.9667113f0	-2.8687544f0	1.6061767f0	80.865f0	368	186	95	138
1.7487437185929648	42	0.738	2965672	-0.369	1.0	186.98087089856466	0.387	26.864f0	65.104f0	0.5031408f0	-0.96155345f0	-2.8846571f0	1.608477f0	81.385f0	458	177	99	156
1.7487437185929648	43	0.7560000000000001	2300296	-0.37800000000000006	1.0	189.92328471740086	0.394	26.912f0	65.428f0	0.5016745f0	-0.9592043f0	-2.9091897f0	1.6109648f0	81.79f0	375	128	90	133
1.7487437185929648	44	0.774	2962316	-0.387	1.0	193.0797544002533	0.401	26.936f0	66.024f0	0.5008515f0	-0.9584282f0	-2.8937697f0	1.6124012f0	82.535f0	506	245	98	169
1.7487437185929648	45	0.792	2305376	-0.396	1.0	196.19810620148976	0.40800000000000003	26.96f0	66.2f0	0.50047815f0	-0.9559618f0	-2.9064806f0	1.6138377f0	82.755f0	306	29	92	85
1.7487437185929648	46	0.81	2320420	-0.405	1.0	199.55104964971542	0.4149999999999999	26.976f0	66.548f0	0.49966735f0	-0.95077455f0	-2.9131806f0	1.6147953f0	83.19f0	369	126	113	114
1.7487437185929648	47	0.828	2298136	-0.414	1.0	203.11036348342896	0.42199999999999993	26.9f0	66.916f0	0.49940097f0	-0.9454166f0	-2.9187183f0	1.6102465f0	83.65f0	349	77	121	112
1.7487437185929648	48	0.8460000000000001	2301296	-0.42300000000000004	1.0	207.1259759147962	0.42899999999999994	26.776f0	67.64f0	0.4984795f0	-0.935049f0	-2.9302516f0	1.6043614f0	84.555f0	582	195	142	155
1.7487437185929648	49	0.8640000000000001	2331404	-0.43200000000000005	1.0	210.9069344162941	0.43599999999999994	26.764f0	68.048f0	0.49745327f0	-0.92809635f0	-2.9540284f0	1.6024904f0	85.065f0	441	159	127	122
1.7487437185929648	50	0.882	3009696	-0.441	1.0	214.22713774840037	0.44299999999999995	26.764f0	68.52f0	0.4965705f0	-0.92520666f0	-2.9673429f0	1.6021068f0	85.655f0	384	143	106	134
1.7487437185929648	51	0.9	2296228	-0.45	1.0	216.79212679862977	0.44999999999999996	26.784f0	69.152f0	0.49556792f0	-0.92351425f0	-2.9757214f0	1.6036878f0	86.445f0	399	142	75	154
1.7487437185929648	52	0.9179999999999999	2329232	-0.45899999999999996	1.0	220.77391118208567	0.45699999999999996	26.756f0	70.024f0	0.49510595f0	-0.915484f0	-2.9747968f0	1.6020114f0	87.535f0	583	168	138	160
1.7487437185929648	53	0.936	2292000	-0.468	1.0	223.397556300958	0.46399999999999997	26.756f0	70.532f0	0.49470982f0	-0.91198665f0	-2.991679f0	1.6020114f0	88.17f0	355	55	83	140
1.7487437185929648	54	0.9540000000000001	2307480	-0.47700000000000004	1.0	226.6248898824056	0.471	26.704f0	71.084f0	0.49408075f0	-0.9078681f0	-2.9693305f0	1.5992814f0	88.86f0	369	110	109	111
1.7487437185929648	55	0.972	2979888	-0.486	1.0	228.55482660134632	0.478	26.748f0	71.748f0	0.49552628f0	-0.90951854f0	-2.9478278f0	1.6015326f0	89.69f0	348	92	49	147
1.7487437185929648	56	0.99	2952084	-0.495	1.0	230.44008241494495	0.485	26.744f0	71.692f0	0.49470252f0	-0.90896237f0	-2.963068f0	1.6009097f0	89.62f0	159	30	51	40
1.7487437185929648	57	1.008	2331128	-0.504	1.0	232.6563603679339	0.492	26.7f0	71.968f0	0.49394074f0	-0.90584546f0	-3.0020306f0	1.5982763f0	89.965f0	274	65	65	112
1.7487437185929648	58	1.026	2926600	-0.513	1.0	235.50506904919942	0.499	26.66f0	72.704f0	0.49380252f0	-0.9001154f0	-3.041773f0	1.5977948f0	90.885f0	388	68	95	135
1.7487437185929648	59	1.044	2355996	-0.522	1.0	238.4592025677363	0.5059999999999999	26.7f0	73.384f0	0.49556383f0	-0.9019192f0	-3.034932f0	1.5998083f0	91.735f0	395	33	99	133
1.7487437185929648	60	1.062	2321912	-0.531	1.0	241.7236586332321	0.513	26.696f0	73.564f0	0.49541315f0	-0.8977667f0	-3.0434365f0	1.5999521f0	91.96f0	288	57	100	65
1.7487437185929648	61	1.08	2315320	-0.54	1.0	246.43437456687292	0.52	26.5f0	74.036f0	0.49649727f0	-0.88582295f0	-3.0245786f0	1.5897313f0	92.55f0	613	102	162	110
1.7487437185929648	62	1.0979999999999999	2341800	-0.5489999999999999	1.0	251.29131283362707	0.5269999999999999	26.268f0	75.128f0	0.49707496f0	-0.87193036f0	-3.0769799f0	1.5761939f0	93.915f0	821	165	169	178
1.7487437185929648	63	1.116	2319904	-0.558	1.0	253.82503850062687	0.534	26.18f0	75.548f0	0.4965544f0	-0.87063694f0	-3.0997205f0	1.5697842f0	94.44f0	353	73	76	124
1.7487437185929648	64	1.1340000000000001	2931056	-0.5670000000000001	1.0	255.72201808293661	0.5409999999999999	26.212f0	75.92f0	0.49644718f0	-0.8688495f0	-3.0966637f0	1.5701965f0	94.905f0	263	48	48	125
1.7487437185929648	65	1.1520000000000001	2987856	-0.5760000000000001	1.0	257.64809383153914	0.5479999999999999	26.212f0	76.32f0	0.49634126f0	-0.8678619f0	-3.1079705f0	1.5698204f0	95.405f0	270	53	52	125
1.7487437185929648	66	1.17	2309580	-0.585	1.0	258.98041038513185	0.555	26.208f0	76.456f0	0.4961905f0	-0.86737794f0	-3.1079195f0	1.5699569f0	95.575f0	173	22	20	104
1.7487437185929648	67	1.188	2957316	-0.594	1.0	260.2626074830691	0.5619999999999999	26.208f0	76.712f0	0.49589887f0	-0.86643064f0	-3.1115255f0	1.5707095f0	95.895f0	204	46	17	128
1.7487437185929648	68	1.2060000000000002	2971712	-0.6030000000000001	1.0	261.5314328829447	0.569	26.224f0	76.864f0	0.495803f0	-0.8666251f0	-3.126517f0	1.5709152f0	96.085f0	174	17	18	110
1.7487437185929648	69	1.224	2977504	-0.612	1.0	262.60373876492184	0.576	26.216f0	76.968f0	0.49567795f0	-0.86634094f0	-3.1208036f0	1.570436f0	96.215f0	154	26	7	107
1.7487437185929648	70	1.242	2990460	-0.621	1.0	263.6331082979838	0.583	26.216f0	77.072f0	0.49552897f0	-0.86634094f0	-3.1208036f0	1.570436f0	96.345f0	152	24	7	115
1.7487437185929648	71	1.26	2335628	-0.63	1.0	264.61876858472823	0.59	26.216f0	77.144f0	0.4954412f0	-0.86634094f0	-3.1208036f0	1.570436f0	96.435f0	144	15	5	100
1.7487437185929648	72	1.278	2990440	-0.639	1.0	265.56617831786474	0.597	26.228f0	77.62f0	0.4961542f0	-0.8661486f0	-3.13663f0	1.5715313f0	97.03f0	126	0	5	89
1.7487437185929648	73	1.296	2976980	-0.648	1.0	266.58816566467283	0.604	26.228f0	77.608f0	0.49609804f0	-0.8661486f0	-3.13663f0	1.5715313f0	97.015f0	131	3	4	94
1.7487437185929648	74	1.314	2991432	-0.657	1.0	267.58868376811347	0.6109999999999999	26.228f0	77.64f0	0.49609196f0	-0.8661486f0	-3.13663f0	1.5715313f0	97.055f0	134	2	4	88
1.7487437185929648	75	1.332	2350612	-0.666	1.0	273.92641044855117	0.618	26.228f0	77.644f0	0.49608642f0	-0.8661486f0	-4.3477106f0	1.5715313f0	97.06f0	127	1	250	85
1.7487437185929648	76	1.35	2397412	-0.675	1.0	275.0585435827573	0.625	26.212f0	77.672f0	0.4959729f0	-0.8662312f0	-4.338231f0	1.5709492f0	97.095f0	141	6	16	86
1.7487437185929648	77	1.368	3040128	-0.684	1.0	277.03875386714935	0.6319999999999999	26.208f0	77.868f0	0.49551076f0	-0.8662922f0	-4.35207f0	1.5703331f0	97.34f0	204	29	42	98
1.7487437185929648	78	1.386	3050808	-0.693	1.0	278.39527080059054	0.639	26.216f0	78.384f0	0.495267f0	-0.86490524f0	-4.3765197f0	1.5708123f0	97.985f0	263	20	14	135
1.7487437185929648	79	1.4040000000000001	2401348	-0.7020000000000001	1.0	279.68422571818036	0.6459999999999999	26.204f0	79.076f0	0.4951468f0	-0.86384696f0	-4.369514f0	1.5700935f0	98.85f0	302	41	5	156
1.7487437185929648	80	1.4220000000000002	2403400	-0.7110000000000001	1.0	280.867361497879	0.6529999999999999	26.2f0	79.632f0	0.49500483f0	-0.8635895f0	-4.377665f0	1.5698538f0	99.545f0	266	32	2	158
1.7487437185929648	81	1.44	3054216	-0.72	1.0	281.9144506176313	0.66	26.2f0	79.812f0	0.4949532f0	-0.8635895f0	-4.377665f0	1.5698538f0	99.77f0	171	12	1	112
1.7487437185929648	82	1.4580000000000002	3054216	-0.7290000000000001	1.0	282.9796678344409	0.6669999999999999	26.2f0	79.9f0	0.49490666f0	-0.8635895f0	-4.377665f0	1.5698538f0	99.88f0	148	14	1	113
1.7487437185929648	83	1.476	3054216	-0.738	1.0	283.9471617658933	0.6739999999999999	26.2f0	79.96f0	0.49488837f0	-0.8635895f0	-4.377665f0	1.5698538f0	99.955f0	141	4	0	114
1.7487437185929648	84	1.494	2403400	-0.747	1.0	285.0755827665329	0.6809999999999999	26.2f0	80.488f0	0.4948372f0	-0.8635895f0	-4.377665f0	1.5698538f0	100.615f0	258	17	0	163
1.7487437185929648	85	1.5120000000000002	2403400	-0.7560000000000001	1.0	286.11183245182036	0.688	26.2f0	80.896f0	0.4948001f0	-0.8635895f0	-4.377665f0	1.5698538f0	101.125f0	228	16	0	138
1.7487437185929648	86	1.53	3054224	-0.765	1.0	287.1771015326182	0.695	26.2f0	81.52f0	0.49468723f0	-0.8635895f0	-4.377665f0	1.5698538f0	101.905f0	282	33	0	153
1.7487437185929648	87	1.548	3054224	-0.774	1.0	288.08397081693016	0.702	26.2f0	82.024f0	0.4948903f0	-0.8635895f0	-4.377665f0	1.5698538f0	102.535f0	126	0	0	93
1.7487437185929648	88	1.5659999999999998	3054224	-0.7829999999999999	1.0	289.1885423819224	0.709	26.2f0	82.272f0	0.4948575f0	-0.8635895f0	-4.377665f0	1.5698538f0	102.845f0	188	9	1	127
1.7487437185929648	89	1.584	2403404	-0.792	1.0	290.1323144157728	0.716	26.2f0	82.284f0	0.49485546f0	-0.8635895f0	-4.377665f0	1.5698538f0	102.86f0	129	2	0	99
1.7487437185929648	90	1.602	2403400	-0.801	1.0	291.04614691734315	0.723	26.2f0	82.788f0	0.49496043f0	-0.8635895f0	-4.377665f0	1.5698538f0	103.49f0	126	0	0	98
1.7487437185929648	91	1.62	3054224	-0.81	1.0	291.95162983338037	0.7299999999999999	26.2f0	83.292f0	0.49507752f0	-0.8635895f0	-4.377665f0	1.5698538f0	104.12f0	126	0	0	91
1.7487437185929648	92	1.6380000000000001	3054224	-0.8190000000000001	1.0	292.86927248239516	0.737	26.2f0	83.308f0	0.4950753f0	-0.8635895f0	-4.377665f0	1.5698538f0	104.14f0	130	2	0	97
1.7487437185929648	93	1.656	3054224	-0.828	1.0	293.7974129001299	0.7439999999999999	26.2f0	83.812f0	0.49535075f0	-0.8635895f0	-4.377665f0	1.5698538f0	104.77f0	126	0	0	94
1.7487437185929648	94	1.6740000000000002	3054224	-0.8370000000000001	1.0	294.7069376826286	0.7509999999999999	26.2f0	83.84f0	0.49535f0	-0.8635895f0	-4.377665f0	1.5698538f0	104.805f0	133	1	0	98
1.7487437185929648	95	1.6920000000000002	2403404	-0.8460000000000001	1.0	295.6289270679156	0.7579999999999999	26.2f0	84.344f0	0.49560255f0	-0.8635895f0	-4.377665f0	1.5698538f0	105.435f0	126	0	0	92
1.7487437185929648	96	1.71	2403404	-0.855	1.0	296.54346079826354	0.765	26.2f0	84.848f0	0.49589786f0	-0.8635895f0	-4.377665f0	1.5698538f0	106.065f0	126	0	0	91
1.7487437185929648	97	1.7280000000000002	3054232	-0.8640000000000001	1.0	297.4780107657115	0.7719999999999999	26.2f0	85.352f0	0.49601778f0	-0.8635895f0	-4.377665f0	1.5698538f0	106.695f0	126	0	0	97
1.7487437185929648	98	1.746	3054232	-0.873	1.0	298.4128376483917	0.7789999999999999	26.2f0	85.856f0	0.49624938f0	-0.8635895f0	-4.377665f0	1.5698538f0	107.325f0	126	0	0	94
1.7487437185929648	99	1.764	3054232	-0.882	1.0	299.3331286827723	0.7859999999999999	26.2f0	86.36f0	0.4964186f0	-0.8635895f0	-4.377665f0	1.5698538f0	107.955f0	126	0	0	94
1.7487437185929648	100	1.7820000000000003	3054232	-0.8910000000000001	1.0	300.2669161319733	0.7929999999999999	26.2f0	86.364f0	0.49641794f0	-0.8635895f0	-4.377665f0	1.5698538f0	107.96f0	127	1	0	96
1.7487437185929648	101	1.8	2403408	-0.9	1.0	301.1791147351265	0.7999999999999999	26.2f0	86.868f0	0.4967922f0	-0.8635895f0	-4.377665f0	1.5698538f0	108.59f0	126	0	0	93
